date,jira_id,comment
2018-02-16T16:58:52Z,1124,Issue #1124: Lower memory usage in GarbageCollectionThread while extracting all ledger meta data  Descriptions of the changes in this PR:  The PR contains the fix to cleanup non-existent ledger log entries from EntryLogMetadata while extracting all log entries.  Master Issue: #1124  Author: Kishor Patil <kpatil@yahoo-inc.com>  Reviewers: Yiming Zang <yzang2016@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1125 from kishorvpatil/gcThreadFix  closes #1124
2018-02-16T16:39:52Z,1121,[MERGE YAHOO REPO] AsyncReadLastEntry should trigger callback with error when ledger is empty  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original change is: https://github.com/yahoo/bookkeeper/commit/9560ab0f AsyncReadLastEntry should trigger callback with error when ledger is empty  Author: Jia Zhai <zhaijia@apache.org> Author: Matteo Merli <mmerli@yahoo-inc.com> Author: Matteo Merli <mmerli@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1121 from jiazhai/cherry_picks/i_167
2018-02-16T16:29:23Z,1099,Fix auditor shutdown logic and move decommision tests out of BookKeeperAdminTest  Descriptions of the changes in this PR:  - the auditor shutdown logic is problematic. most of the tests can finish quickly however it spend more 30 seconds on shutting down.   because the shutdown logic will be blocked until `awaitTermination` timed out. - most of the tests in BookKeeperAdminTest don't need 6 bookies. so move the decommission tests to a separate class.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Charan Reddy Guttapalem <reddycharan18@gmail.com>  Jia Zhai <None>  This closes #1099 from sijie/improve_admin_tests
2018-02-16T08:50:33Z,1148,Run integration tests on precommit  Builds integration test docker images and runs all tests under tests/.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1148 from ivankelly/jenkins-bc2
2018-02-16T08:46:59Z,1151,Add script missing from custom yahoo docker image  427eb81 references a script which I never added to the commit  which means the image doesn't build.  This commit adds the script.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1151 from ivankelly/missing-script
2018-02-15T23:27:33Z,1108,Replace DoubleByteBuf with CompositeByteBuf because of perf regression with Netty > 4.1.12  Starting from Netty-4.1.13 some internal behavior has changed and that has introduced a performance penalty when using the `DoubleByteBuf`.  The problem resides in the fact that netty falls back to calling `nioBuffers()` and that is creating an array of unpooled direct `ByteBuffers`. That is pretty heavy and the JVM is taking 1 to 3 seconds GC pause to reclaim them.  Short term fix is to go back to `CompositeByteBuf` which doesn't have the problem (the `DirectByteBuffer` instances are pooled and reused). I have verified that GC is back to normal after this patch.  More mid-term  since `CompositeByteBuf` allocates a bunch of objects (counted ~10 per entry) I have a change to replace it with a `ByteBufList` holder class. I have the change almost done but it will take a while to test it to verify corner cases.  This should be considered for a 4.6.2 fix release.  Author: Matteo Merli <mmerli@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Enrico Olivelli <eolivelli@gmail.com>  Jia Zhai <None>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri (JV) <None>  This closes #1108 from merlimat/composite-byte-buf-master
2018-02-15T22:40:36Z,1150,Upgrade arquillian-cube to latest version (0.15.1)  This gets rid of an ugly exception that the framework was throwing. https://github.com/arquillian/arquillian-cube/issues/957  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1150 from ivankelly/arq-upgrade
2018-02-15T14:43:26Z,1146,Include yahoo custom version in all versions image  To ensure compatibility between versions during the merge  we need the yahoo custom version of bookkeeper.  The most straightforward way to get this version is through pulsar. It's distributed as part of the pulsar distribution  with scripts to start it and all.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1146 from ivankelly/yahoo-in-image
2018-02-15T14:42:09Z,1133,Integration smoke test  Most basic integration test we can have. - Boots a cluster - Writes a ledger - Reads back the ledger - Shutdown the cluster  If this test fails  something is very wrong.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1133 from ivankelly/smoke-test
2018-02-14T18:09:31Z,1135,Specify repo in MavenClassLoader  This is required for testing yahoo's custom bookkeeper client  as it doesn't reside in maven central.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1135 from ivankelly/classloader-repo
2018-02-14T16:35:37Z,1142,Gather disk information before CI build  I suspect that we are getting quite a few flakes because of over-full disks in the CI workers. I'd like to confirm this hypothesis and gather some information before taking corrective action.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Venkateswararao Jujjuri (JV) <None>  This closes #1142 from ivankelly/df-on-build
2018-02-14T15:13:21Z,1131,Split all versions images into released and latest  The released tarballs rarely change  while the latest changes every build. This patch splits the all version image into a base images with the released tarballs  and a image which includes all released and the very latest tarball.  This allows the released image to be cached/pushed to dockerhub  which will in turn allow us to speed up our CI builds that use the all version image.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1131 from ivankelly/image-split
2018-02-13T16:52:54Z,1132,Fix shutdown race which left ZK session open  There was a race when shutting down a bookie  where both the main thread and the shutdown hook thread would try to close the bookie service. This would result in them racing to set the lifecycle state and neither would end up cleaning up properly. Specifically  the starter latch would be counted down  so the main thread would start to close  then the shutdown hook would run  try to close  and get an exception when it tried to change the state. Once the all shutdown hooks end  the process exits  even if main hasn't completed. This leaves the zookeeper session open.  I've removed the close from main(). The shutdown hook always runs on a graceful shutdown  so that's the place to do the cleanup.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1132 from ivankelly/shut-race
2018-02-13T16:50:36Z,1145,Require green CI before merge  CI has been broken since the 2018-02-06  due to a non-green patch being merged. With the recent flake fixes  CI should only go green if there's a good reason. More over  any remaining problems will get fixed faster  if people non-green builds start being a pain for people.  So  this patch blocks merging with the merge script  if all checks are not green. It can be overriden by adding a comment with the text "Ignore CI" (case insensitive)  on the PR.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Dave Rusek <dave.rusek@gmail.com>  Jia Zhai <None>  Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1145 from ivankelly/require-green
2018-02-13T14:09:32Z,1137,Fix test regression due to change in default ledger manager  TestBenchmark#testReadThroughputLatency() regressed due to the change in 3ddc5db  where the default ledger manager was changed from flat to hierarchical.  The fix is to use flat for this test. I've also cleaned up the test a little  and added some code to the benchmark to make the test run faster.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1137 from ivankelly/bench-broke
2018-02-13T09:51:54Z,1143,Issue-1143 Error on Java 9 using BookKeeperAdmin API and bookkeeper-server-shaded  Update Maven Shade Plugin to 3.1.0  Relates to issue #1143  Author: Enrico Olivelli <eolivelli@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Sijie Guo <sijie@apache.org>  This closes #1144 from eolivelli/fix/update-shade-plugin
2018-02-10T03:03:28Z,1120,[MERGE YAHOO REPO] Only reorder read sequence if any bookie is not available  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original change is: https://github.com/yahoo/bookkeeper/commit/1ddd14a1 Only reorder read sequence if any bookie is not available  Author: Jia Zhai <zhaijia@apache.org> Author: Matteo Merli <mmerli@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1120 from jiazhai/cherry_picks/i_161
2018-02-09T14:25:55Z,1134,Remove spammy log messages in Journal  Looks like they were put in while debugging and not cleaned up.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1134 from ivankelly/spam-log
2018-02-09T14:23:45Z,1136,Entry count parameters for BenchBookie  So that they can be added in the test  to make the test run faster and not timeout in CI and ruin an otherwise good test run.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1136 from ivankelly/bench-flake
2018-02-06T06:12:46Z,1113,BP-29: Metadata API module  Descriptions of the changes in this PR:  Related to BP-28 (#1113)  this proposal is to propose how we want to organize the metadata modules  to support different metadata storage implementation.  Master Ticket: #1123  Author: Sijie Guo <sijie@apache.org>  Reviewers: Jia Zhai <None>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri (JV) <None>  This closes #1117 from sijie/BP-29-metadata-store-api
2018-02-06T06:00:05Z,39,Fix compilation warnings (#39)
2018-02-06T00:15:09Z,38,Consolidate the protobuf definition used in state store and in client/service (#38)  state store and client/service were started as two different projects  and were doing in parallel. so there are some duplication and overlaps on defining the k/v operations.  now these two projects were put together  it would be good to consolidate the protobuf definition to have it only exist in one place.
2018-02-05T04:35:27Z,1119,Use BookieServer#getLocalAddress() in BookieClientTest  Author: Sijie Guo <sijie@apache.org>  Reviewers: Charan Reddy Guttapalem <reddycharan18@gmail.com>  This closes #1119 from sijie/fix_bookie_client_test
2018-02-05T01:49:55Z,37,Use the kv api defined in client for statelib (#37)  * Consolidate statelib to use kv api    * Add ToString
2018-02-03T17:33:14Z,1118,Travis CI should not use a hardcoded release version for check-release script  Descriptions of the changes in this PR:  CI is going to be broken when we bumped to 4.8.0.  since travis CI is using a hardcoded version for check-release script.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Jia Zhai <None>  This closes #1118 from sijie/fix_check_release_script
2018-02-03T17:32:25Z,1116,Cleanup registration client interface  Descriptions of the changes in this PR:  This change is mainly to remove `zookeeper` reference from metadata interface. The existence of `Optional<ZooKeeper>` is to allow passing an external zookeeper client to bookkeeper  so bookkeeper can reuse that client instance. That is useful for services like pulsar broker  which they can only instantiate a zookeeper client and pass the zookeeper client around to construct bookkeeper client. However  this pollutes the registration client interface  change the method to `Optional<Object>` as an optional context object and let the implementation interpret it.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Jia Zhai <None>  This closes #1116 from sijie/clean_registration_client_interface
2018-02-03T17:31:01Z,1115,Change default ledger manager factory from `Flat` to `Hierachical`  Descriptions of the changes in this PR:  the discussion can be found at : http://mail-archives.apache.org/mod_mbox/bookkeeper-dev/201802.mbox/%3CCAO2yDyYdZ8%3D4tViNX1uL0Z67KX78JPD2XBGd7ermjO%3DK%3DscvcQ%40mail.gmail.com%3E  Author: Sijie Guo <sijie@apache.org>  Reviewers: Yiming Zang <yzang2016@gmail.com>  Jia Zhai <None>  Enrico Olivelli <eolivelli@gmail.com>  This closes #1115 from sijie/flip_default_ledger_manager
2018-02-03T05:36:02Z,1111,Update PR template  Descriptions of the changes in this PR:  - JIRA is not used anymore. Remove it from PR template.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Jia Zhai <None>  This closes #1111 from sijie/update_pr_template
2018-02-03T00:37:16Z,1112,Update release schedule  Descriptions of the changes in this PR:  - update current feature release to 4.7.0 and its release window - add a section in release guide for instructions to update release schedule  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1112 from sijie/update_release_schedule
2018-02-03T00:36:01Z,1090,Revamped downloads page  This PR addresses issue #1090 and significantly revamps the downloads page to bring it in line with Apache standards. It also makes some changes to the website's general setup and build process to make that process less brittle.  Author: Luc Perkins <lucperkins@gmail.com>  Reviewers: Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #1104 from lucperkins/lperkins/asf-compliance
2018-02-03T00:34:12Z,1097,Use loopback network interface for testcases.  Descriptions of the changes in this PR:  - tests would be more reliable irrespective of the environment (and availability of network connection)  if the loopback address is used in testsuites. - unless loopback address is set explicitly  in my env (while on company's VPN)  UpdateCookieCmdTest is failing most of the times. - currently allowLoopback is set to true in BookKeeperClusterTestCase  but it doesn't make Bookies to use loopback interface address. - loopback network interface should be set explicitly as listening interface to use loopback address.  Note:  1) will create Issue for this depending on the PR feedback. 2) in other places (where setAllowLoopback is set) also loopback interface needs to be set  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Samuel Just <sjust@salesforce.com>  Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #1097 from reddycharan/loopbackaddress
2018-02-03T00:32:16Z,1024,BP-26 (task 4): run dlog tests when pull requests modify dlog modules  Descriptions of the changes in this PR:  - enable dlog tests on all post commit CI jobs - for pull requests  only run dlog tests on travis CI and only when the pull requests modify dlog modules.  Master Issue: #1024  Author: Sijie Guo <sijie@apache.org>  Reviewers: Yiming Zang <yzang2016@gmail.com>  Jia Zhai <None>  This closes #1096 from sijie/enable_dlog_ci
2018-02-03T00:31:07Z,1024,BP-26 (task 3) : Build dlog shaded jar in bookkeeper way  Descriptions of the changes in this PR:  - discard dlog shaded artifacts and build `distributedlog-core-shaded` jar similar as `bookkeeper-server-shaded` - discard bookkeeper-server shaded artifact - move all shaded related tests to `tests/shaded`  Master Issue: #1024  Author: Sijie Guo <sijie@apache.org>  Reviewers: Dave Rusek <dave.rusek@gmail.com>  Jia Zhai <None>  Yiming Zang <yzang2016@gmail.com>  This closes #1095 from sijie/dlog_shade_jar
2018-02-03T00:26:45Z,365,ISSUE #1067: PendingReadOp: recovery  return NoSuchEntry on wQ-aQ+1 errors  In the case of a recovery read  we rely on a NoSuchEntry response on the first missing entry to determine the final LAC.  As such  we need to consider an entry to be gone once we see wQ-aQ+1 NoSuchEntry/Ledger responses from bookies.  Otherwise  a zombie bookie can prevent ledger recovery from suceeding indefinitely (it'll hit the timeout each time).  There was some preexisting logic from https://issues.apache.org/jira/browse/BOOKKEEPER-365 b6c1a8bbd7c2d44c2edb59d9938fa073f6f478de  but it seems to have been too conservative in that it waited for all responses and required that there were no other errors present.  It seems now to be unnecessary  and so has been removed.  TestParallelRead.testFailParallelReadMissingEntryImmediately seemed to rely on the previous logic working outside of recovery  but I believe it was really meant to test the recovery case  so it has been adjusted.  (bug W-4651456) Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Samuel Just <sjust@salesforce.com>  Reviewers: Samuel Just <sjust@salesforce.com>  Ivan Kelly <ivank@apache.org>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri (JV) <None>  This closes #1077 from athanatos/forupstream/wip-4651456-recovery-read  closes #1067
2018-02-03T00:22:56Z,1063,ISSUE #1063: Write keeps refCnt longer  Descriptions of the changes in this PR:  Current code keeps the toSend buffers until client receives resonses from all wq bookies. From the senders perspective  It is not required to keep the refcount on it at the PendingAddOp level  as the ref is taken at bookie client level.  Keeping these buffers longer will increase the memory pressure on the client.  Signed-off-by: Venkateswararao Jujjuri (JV) <vjujjurisalesforce.com>  Master Issue: #1091  Author: JV Jujjuri <vjujjuri@vjujjuri-ltm2.internal.salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1091 from jvrao/bookkeeper-1063  closes #1063
2018-02-02T07:11:13Z,1000,BP-27: New BookKeeper CLI  Descriptions of the changes in this PR:  `BookieShell` is the current bookkeeper cli for interacting and operating a bookkeeper cluster. However  this class is getting bigger with more commands added to it. It is facing a few problems for maintenance and extensibility.  - All commands sit in one gaint shell class. It is hard to tell if a command is used for managing a bookie only or if a command is used for managing a cluster. - Lack of unit tests. This class has very few test coverage. Most of the commands (introduced in early days) don't have a unit test. - Lack of extensibility. If a new function component (for example  dlog) is introduced  it is a bit hard to extend this CLI to have commands for new function component.  All these problems lead to the proposal here. This proposal is to propose refactoring/redesigning the bookkeeper CLI to allow better managebility for maintenance  better test coverage and better extensibility for new function components.  Master Issue: #1000  Author: Sijie Guo <sijie@apache.org>  Reviewers: Ivan Kelly <ivank@apache.org>  Jia Zhai <None>  This closes #1093 from sijie/BP_27_new_bookkeeper_cli
2018-02-02T04:11:30Z,1098,Run checkstyle plugin at validate phase  Descriptions of the changes in this PR:  Most of the modules run checkstyle plugin at validate phase. However a few modules are still running at `test-compile` phase. Update the checkstyle plugins in those modules to run at validate phase. So the behavior is consistent across the project.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Jia Zhai <None>  This closes #1098 from sijie/run_checkstyle_at_validate_phase
2018-02-02T02:37:59Z,605,Issue #605: bk_server.conf wrong default logSizeLimit  It's commented out  but the value is invalid. This patch changes it to match the default in ServerConfiguration.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #1105 from ivankelly/entry-log-size  closes #605
2018-02-01T19:21:20Z,889,BP-14 Implementation of WriteFlag.DEFERRED_SYNC on Journal  Implement WriteFlags.DERERRED_SYNC on Bookie side. In case of DEFERRED_SYNC write Journal will early acknowledge the write  just after flushing the buffer to the OS cache  but before waiting for an fsync.  Author: Enrico Olivelli <eolivelli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #889 from eolivelli/bp14-writeflags-journal
2018-02-01T19:19:29Z,1092,Dont log ledgermetadata which contains password.  Descriptions of the changes in this PR:  Dont log ledgermetadata contains password used to create the ledger. Logs are not supposed to reveal such sensitive info.  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Ivan Kelly <ivank@apache.org>  Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #1092 from reddycharan/fixpasswordlog
2018-01-31T21:13:33Z,1024,BP-26 (task-2): make distributedlog modules be able to be built in bookkeeper repo  Descriptions of the changes in this PR:  This is the second sub-task of #1024. This change is based on [BP-26/distributedlog_merge](https://github.com/apache/bookkeeper/tree/BP-26/distributedlog_merge) branch (created at #1068).  This change includes:  - move the findbugs.xml and checkstyle/suppression.xml from distributedlog-build-tools to bookkeeper buildtools module. - mockito: dlog is using mockito 1 while bk is using mockito 2. this change make dlog modules use the mockito dependencies defined at root pom.xml. - change the description from "Apache DistributedLog" to "Apache BookKeeper :: DistributedLog". - change the versions from `0.6.0-SNAPSHOT` to `4.7.0-SNAPSHOT`. - fix the compilation issues with current latest bk  This PR *DOESNT* change the group id of distributedlog modules. They will remain using "org.apache.distributedlog" as the group id.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Jia Zhai <None>  Yiming Zang <yzang2016@gmail.com>  This closes #1069 from sijie/compile_distributedlog
2018-01-31T19:16:33Z,611,ISSUE #611: restrict max ensemble change numbers  Descriptions of the changes in this PR:  Add max ensemble change number check  Master Issue: #611  Author: Arvin <arvindevel@gmail.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #925 from ArvinDevel/restrict_ensemble_num  closes #611
2018-01-31T19:14:31Z,1057,[MERGE YAHOO REPO] Support DbLedgerStorage in LedgerCmd to get list of logger files for a given ledgerId  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original change is: https://github.com/yahoo/bookkeeper/commit/384414b6 Support DbLedgerStorage in LedgerCmd to get list of logger files for a given ledgerId  Author: Jia Zhai <zhaijia@apache.org> Author: Rajan <dhabalia.me@gmail.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1057 from jiazhai/cherry_picks/i_209
2018-01-31T19:13:35Z,1073,ZkUtils.asyncDeleteFullPathOptimistic: pass -1 as znodeVersion to parents  znodeVersion for the child won't necessarily match the parents.  This isn't really meaningful to test since the version of the internal nodes for all current users will be 0  but fixing it at least will reduce confusion  Signed-off-by: Charan Reddy Guttapalem <cguttapalemsalesforce.com> [Adapted to current patch] Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Samuel Just <sjust@salesforce.com>  Reviewers: Jia Zhai <None>  Sijie Guo <sijie@apache.org>  This closes #1073 from athanatos/forupstream/misc/zkutilsfullpath
2018-01-31T19:02:40Z,,Merge branch 'master' into BP-26/distributedlog_merge
2018-01-31T18:59:04Z,,Merge remote-tracking branch 'apache/master' into copy_distributedlog
2018-01-31T11:31:02Z,36, Remove `type` from StorageContainerRequest (#36)
2018-01-30T21:14:44Z,1089,Increase job timeout to 200 mins  Descriptions of the changes in this PR:  the postcommit jobs have been timedout for a few days. This change is to increase the build timeout to get all jenkins job enough time to complete.  Author: Sijie Guo <sijie@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  This closes #1089 from sijie/increase_job_timeout
2018-01-30T20:10:17Z,903,Lombok doesn't work with groovy  So the Cleanup annotation does nothing. I've changed it in the BC test to a traditional try {} finally {} since groovy doesn't do try-with-resources either  and its equivalent doesn't do multiple objects.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1084 from ivankelly/lombok-dont-work
2018-01-30T20:08:25Z,903,Test that old clients work with current server  Test that old clients(4.2.0 onwards) can create  open  read  write ledgers on the latest version of the server.  Master Issue: #903  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1083 from ivankelly/new-server-old-client
2018-01-30T20:06:42Z,1079,ISSUE #1079: use CachingStatsProvider underly FinagleStatsProvider  Descriptions of the changes in this PR: use CachingStatsProvider underly FinagleStatsProvider to avoid creating a lot of brand new object  Master Issue: #1079  Author: Jia Zhai <zhaijia@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1082 from jiazhai/issue-1079  closes #1079
2018-01-30T20:04:30Z,1078,ISSUE #1078: use CachingStatsProvider underly PrometheusMetricsProvider  Descriptions of the changes in this PR: - add CachingStatsProvider to wrapper PrometheusMetricsProvider; - add test verify the cache.  Master Issue: #1078  Author: Jia Zhai <zhaijia@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  Matteo Merli <mmerli@apache.org>  This closes #1081 from jiazhai/issue-1078  closes #1078
2018-01-30T20:02:49Z,1076,Fixing validation in BookieShell.scanEntryLogForSpecificEntry  Descriptions of the changes in this PR:  https://github.com/apache/bookkeeper/commit/086537beda9427c057a286ad6c4614659da6ed7f has messed up conditional checks in BookieShell.scanEntryLogForSpecificEntry. Reverting those changes.  Author: cguttapalem <cguttapalem@salesforce.com>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1076 from reddycharan/fixScanEntryLogForSpecificEntry
2018-01-30T20:00:34Z,1074,URLDecode key/cert paths in TestTLS  In TestTLS we load keys/certs from the classpath  which means we get the filename as a URL. Since it is a URL it is URL encoded for special characters. Usually this is not an issue  but in the case that there are special characters in the path  these will be encoded  and then when we try to open the file we get a FileNotFoundException. This occurs on jenkins  when there are two parallel builds on the same job (it adds a N to the workspace name)  and was causing all TLS tests to fail in that case.  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1074 from ivankelly/tls-fix
2018-01-30T19:48:31Z,1055,[MERGE YAHOO REPO] YBK-154: Add sleep after finding free port given OS time to release it  Descriptions of the changes in this PR: This is cherry-pick from yahoo repo of branch yahoo-4.3.  original change is: https://github.com/yahoo/bookkeeper/commit/40196007 YBK-154: Addign sleep after finding free port so the OS has time to release it  Author: Robert Evans <evans@yahoo-inc.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1055 from jiazhai/cherry_picks/ii_205
2018-01-30T19:46:22Z,934,ISSUE #934: Additional stats to track netty latencies in PCBC  Descriptions of the changes in this PR:  (bug W-4058645) add metrics to measure netty stack latency - Counters to track outstanding reads/writes operations - Collect Netty IO rate and latency histograms  rev ayegorov  PerChannelBookieClient: add additional stats  Adds: - exceptionCounter - connectTimer - addEntryOutstanding - readEntryOutstanding - nettyOpLogger  Signed-off-by: Kishore Kasi Udayashankar<kudayashankarsalesforce.com>  Master Issue: #934  Author: Kishore Udayashankar <kudayashankar@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #971 from kishorekasi/pcbc-stats  closes #934
2018-01-30T08:12:47Z,1080,Add release date for 4.6.1 to the website  Author: Enrico Olivelli <eolivelli@apache.org>  Reviewers: Sijie Guo <sijie@apache.org>  This closes #1080 from eolivelli/update-website-4.6.1
2018-01-30T08:04:29Z,980,Release notes for 4.6.1  Author: eolivelli <eolivelli@apache.org> Author: Enrico Olivelli <eolivelli@apache.org>  Reviewers: Jia Zhai <None>  Matteo Merli <mmerli@apache.org>  Sijie Guo <sijie@apache.org>  Venkateswararao Jujjuri (JV) <None>  This closes #980 from eolivelli/releasenotes461
2018-01-30T02:09:45Z,22,Cleanup unused protobuf definitions (#22)
2018-01-30T01:38:48Z,21,Remove OrderedBy annotation (#21)
2018-01-29T22:56:14Z,1030,Cleanup classloaders in backward-compat tests  The BC tests run in the maven process (for classloader reasons)  so we need to make sure we clean stuff up to avoid running out of memory  as the classloaders will load a bunch of jars into memory.  Master Issue: #1030  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1070 from ivankelly/cleanup-cl
2018-01-29T19:09:40Z,,Format the indent to 4 spaces (to align with bookkeeper coding style)
2018-01-29T15:42:37Z,,repackage under `org.apache.bookkeeper`
2018-01-29T00:37:37Z,,remove "distributedlog_" from module names
2018-01-28T09:34:26Z,1049,ISSUE #1049: Add PERMITTED_STARTUP_USERS to limit bookie startup users  Starting the bookie as the wrong user (such as root) can cause problems as the on disk files may end up with the wrong permissions.  Add PERMITTED_STARTUP_USERS to protect against this kind of operational error.  (bug W-3599751) Signed-off-by: Dustin Castor <dcastorsalesforce.com> [Adapted to current code] Signed-off-by: Samuel Just <sjustsalesforce.com>  Author: Samuel Just <sjust@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1065 from athanatos/forupstream/permitted-startup-users  closes #1049
2018-01-28T09:33:20Z,1030,Move backward compat tests into their own java package  Master Issue: #1030  Author: Ivan Kelly <ivank@apache.org>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #1064 from ivankelly/bc-java-package
2018-01-28T09:30:15Z,933,ISSUE #933: Add support for PEM Key file formats  (bug W-4203319) TLS authentication to support PEM format X.509 certificates along with JKS and PKCS12 formats.  Added another KeyStore Type to the list of formats (JKS  PKCS12) currently supported during SSLContext creation.  rev ayegorov  Signed-off-by: Kishore Kasi Udayashankar <kudayashankarsalesforce.com>  Descriptions of the changes in this PR:  (PR description content here)...  Master Issue: #933  Author: Kishore Udayashankar <kudayashankar@salesforce.com>  Reviewers: Enrico Olivelli <eolivelli@gmail.com>  Sijie Guo <sijie@apache.org>  This closes #965 from kishorekasi/tls-pem  closes #933
2018-01-26T19:42:50Z,,Merge branch 'master' of /Users/sijie/Workspaces/bookkeeper/../distributedlog_merge into copy_distributedlog
2018-01-26T19:42:17Z,,Move distributedlog-io module
2018-01-26T19:39:06Z,,Merge branch 'master' of /Users/sijie/Workspaces/bookkeeper/../distributedlog_merge into copy_distributedlog
2018-01-26T19:38:41Z,,Move distributedlog-core module
2018-01-26T19:35:24Z,,Merge branch 'master' of /Users/sijie/Workspaces/bookkeeper/../distributedlog_merge into copy_distributedlog
2018-01-26T19:34:44Z,,Move distributedlog-protocol module
2018-01-26T19:28:54Z,,Merge branch 'master' of /Users/sijie/Workspaces/bookkeeper/../distributedlog_merge into copy_distributedlog
